x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
2,1,2,0,1,0,1,1,2,1,0,2,0,2,1,2,2,0,3,1,2,2,0,2,2,0,3,0,1,1,1,2,1,1,0,3,0,3,0,0,1,1,3,2,1,1,3,0,1,2,3,0,0,0,1,0,1,3,2,2,2,2,1,3,0,3,3,0,1,1,1,2,-46.09594693701355,21215
2,3,1,1,3,1,1,2,3,1,0,2,2,3,2,0,0,1,2,1,2,3,3,0,3,2,3,3,2,0,0,2,3,2,3,3,0,3,3,3,1,2,1,0,1,3,1,2,0,3,0,2,0,1,2,2,3,1,1,2,3,3,3,3,0,3,1,1,1,2,3,2,-48.11738220257121,21275
2,3,1,2,3,2,0,0,2,3,2,2,2,0,3,1,3,3,0,1,3,1,2,1,2,2,1,1,1,0,0,2,1,1,1,2,1,0,3,3,2,2,0,2,2,0,0,0,1,2,1,0,2,0,2,0,2,0,2,0,1,2,2,1,2,3,2,3,0,0,1,3,-48.50312648991498,21325
1,0,3,1,0,3,2,0,1,3,0,0,1,3,2,2,3,2,3,2,2,2,0,3,1,0,2,1,3,3,2,0,3,3,1,1,1,0,0,2,3,1,0,1,0,3,3,0,0,1,3,2,0,1,3,2,1,3,2,0,2,2,1,3,3,3,2,3,0,3,1,0,-50.20329362454243,21378
3,2,2,0,3,3,3,3,1,3,1,3,3,1,2,2,2,2,2,1,2,0,3,1,2,0,1,2,3,2,0,0,0,3,2,1,0,1,1,3,0,3,1,3,3,1,2,3,1,0,0,2,0,0,2,1,0,1,1,2,0,2,1,0,3,0,2,2,1,2,1,2,-48.39914073530083,21506
3,3,0,2,3,0,3,3,1,2,1,3,1,1,0,0,3,2,2,0,2,3,3,0,1,3,2,0,1,1,1,0,3,2,1,0,0,3,3,2,2,3,2,3,1,3,1,3,1,0,3,1,3,1,0,1,3,2,3,1,3,0,3,2,3,1,3,0,1,2,1,2,-46.6159395596671,21561
2,1,0,2,1,2,2,1,2,3,3,1,1,1,1,1,3,3,0,0,3,3,2,3,3,0,1,2,2,1,3,2,2,3,2,0,3,2,1,1,1,0,1,1,0,1,1,3,3,2,0,2,0,0,0,1,0,1,0,3,1,0,2,1,3,1,1,2,2,0,1,2,-45.30288097056393,21615
2,3,0,1,2,2,2,2,2,3,2,0,2,3,0,2,0,0,1,3,2,3,3,2,1,0,2,0,3,2,1,2,1,3,0,0,2,1,0,3,3,1,2,1,2,0,2,0,1,3,0,2,1,3,3,0,0,1,3,0,3,1,1,1,1,1,2,1,3,3,1,2,-44.86595679120941,21667
1,2,3,0,0,0,3,3,1,2,2,1,1,3,0,3,2,2,3,3,2,1,0,3,1,1,1,3,3,2,2,0,0,2,3,0,1,2,3,2,0,0,1,2,0,2,0,1,2,3,1,2,1,2,1,3,3,3,0,3,1,1,2,1,2,1,0,1,2,1,0,2,-59.87568890125705,21726
2,3,0,0,2,1,1,0,0,0,0,1,0,3,1,1,2,1,0,3,3,0,1,2,2,1,1,0,2,1,1,3,0,1,3,0,3,3,0,2,2,0,3,0,0,1,2,0,0,2,1,1,3,2,2,2,3,1,1,2,3,0,1,0,3,0,0,3,0,0,0,1,-61.45839351349488,21778
3,2,0,2,2,0,3,2,1,0,0,0,0,1,1,3,1,0,1,3,0,1,2,3,3,2,3,0,3,3,2,3,0,2,1,3,0,0,1,3,1,0,2,3,0,0,1,3,2,0,0,1,3,0,3,0,2,2,3,3,3,3,2,3,3,2,3,1,0,0,1,0,-47.77019554598889,21828
1,1,2,1,0,2,2,3,3,2,2,2,2,3,2,0,1,2,0,3,0,1,1,2,3,3,2,1,3,1,2,3,2,3,3,2,1,2,2,0,0,3,1,3,2,3,2,2,3,1,1,1,1,0,3,3,3,2,1,0,0,3,0,2,2,1,1,0,2,1,0,1,-46.45879814480313,21885
3,1,2,1,3,2,1,0,3,3,1,0,2,3,3,3,1,2,0,2,2,3,1,3,3,2,2,3,2,2,3,1,3,3,3,3,0,0,1,2,2,2,0,0,0,3,1,0,0,1,3,0,1,2,3,3,3,1,1,1,1,1,2,3,0,1,0,1,1,2,3,3,-46.99012101350825,21945
2,2,1,3,1,3,1,3,0,1,0,2,0,3,0,3,3,1,2,1,0,0,0,0,2,0,0,1,0,1,1,3,1,0,3,1,0,0,3,0,1,3,2,3,1,2,0,0,3,3,1,1,3,0,3,2,2,0,0,1,3,3,1,0,0,3,3,3,2,0,1,3,-44.136924718009915,22068
2,2,0,0,0,1,2,1,3,2,3,1,1,1,3,1,3,3,1,0,3,3,3,3,0,3,1,1,0,1,0,3,1,1,3,2,2,1,2,0,3,2,1,2,1,0,3,3,3,1,0,0,2,3,1,3,3,0,3,0,2,2,3,0,3,0,2,2,1,1,2,2,-47.339815146433786,22120
1,2,1,2,0,3,0,3,3,3,3,0,1,3,3,1,0,3,3,0,0,3,2,2,2,2,2,3,3,0,3,1,2,3,3,1,1,1,2,0,2,2,3,1,3,0,2,1,3,1,3,1,3,1,1,3,2,0,3,3,1,3,2,1,3,2,1,2,3,1,3,0,-46.67496095801846,22176
0,3,3,0,1,1,2,2,3,0,1,1,0,3,1,2,1,1,2,1,2,1,1,0,2,3,1,3,0,2,2,2,0,2,2,2,3,1,0,2,3,1,2,0,1,3,2,2,0,3,2,1,2,1,2,0,0,0,1,1,2,3,0,1,2,1,0,2,0,1,2,1,-33.716374982334706,22227
1,1,3,3,1,0,0,2,0,0,3,2,2,1,0,1,3,3,3,0,3,1,1,1,3,0,2,2,3,1,0,0,1,1,1,2,2,2,1,2,1,1,2,0,2,3,0,2,3,1,2,0,3,3,0,3,2,0,0,3,1,0,2,3,2,0,2,1,2,1,1,2,-46.748532200834546,22282
0,1,3,0,1,0,3,2,3,0,1,3,1,2,1,3,3,0,3,2,3,1,2,2,1,2,3,2,2,2,2,3,2,3,0,0,2,1,1,0,2,3,0,0,2,3,3,1,0,3,0,1,1,2,1,1,0,0,2,1,3,3,2,1,1,1,0,3,2,1,0,0,-46.300382872740826,22334
1,1,2,2,2,1,2,2,2,3,3,0,0,1,3,2,3,2,0,1,3,3,2,1,0,3,2,2,1,2,2,2,0,2,3,1,2,3,1,0,0,1,0,2,3,3,0,3,2,3,1,0,0,2,0,0,2,1,0,1,0,2,0,2,2,1,1,1,3,2,0,3,-58.06642151453126,22386
2,0,1,1,0,1,1,1,2,2,2,2,3,2,0,3,0,0,0,1,3,1,1,3,1,0,2,3,2,2,0,0,2,3,1,1,3,2,2,1,3,0,2,3,3,3,0,0,0,3,0,2,2,1,3,3,1,1,2,0,2,3,2,1,2,0,0,2,3,3,2,2,-47.02233263503491,22438
3,2,0,2,0,3,1,1,3,3,0,3,0,1,0,0,3,0,0,1,0,3,1,2,1,3,1,1,1,0,1,0,1,2,1,3,1,3,2,2,2,0,3,3,3,2,0,1,2,3,2,0,0,2,3,0,2,3,2,1,0,0,2,3,1,0,1,3,3,3,3,0,-46.73043188166064,22564
3,0,3,1,3,0,2,3,0,0,2,3,2,2,3,1,1,1,0,2,0,3,2,0,1,2,3,2,0,1,0,1,3,2,2,1,2,3,3,0,1,1,0,3,3,0,3,1,1,2,3,3,0,1,2,2,3,1,3,0,3,3,0,0,0,1,2,2,2,1,0,1,-47.32932416831679,22617
0,0,2,1,1,0,0,3,2,2,1,3,0,2,2,2,3,2,0,0,3,3,0,2,2,2,2,1,0,3,1,2,1,2,1,0,1,1,0,2,3,1,1,2,1,0,1,3,0,2,1,1,1,2,2,0,0,3,1,3,2,3,1,3,0,3,2,2,1,0,1,2,-32.50004622593103,22673
1,3,1,2,0,1,2,3,3,0,3,3,3,1,1,0,0,0,3,0,0,2,2,2,1,2,2,0,1,3,3,2,2,1,1,3,1,2,2,3,3,2,1,1,2,3,2,2,2,3,1,0,2,3,0,1,3,0,2,3,0,3,1,1,3,2,0,2,3,2,0,3,-34.343850605209724,22727
1,3,3,3,0,2,3,2,2,0,0,1,2,1,2,0,1,0,2,3,3,2,3,1,3,2,3,1,0,0,0,1,1,0,1,0,3,2,3,1,3,1,3,3,1,1,3,1,1,1,1,2,2,3,3,1,0,3,0,3,2,2,0,3,3,0,2,3,3,0,1,3,-48.90970244138458,22783
0,3,2,1,1,0,2,1,2,1,0,0,3,3,0,3,2,2,3,1,2,3,2,2,1,1,2,3,1,2,0,1,3,2,0,0,0,0,1,2,0,0,2,1,1,2,2,1,3,1,0,3,0,1,3,1,2,1,2,0,1,3,2,1,1,2,1,3,2,1,3,1,-45.147290337766776,22838
3,1,2,1,1,3,2,2,3,2,2,1,3,2,2,0,0,3,0,3,1,1,0,3,1,2,1,0,1,3,2,1,2,0,3,1,1,1,1,0,2,2,0,1,2,0,1,2,1,0,2,1,2,1,3,3,2,1,0,3,1,2,2,0,1,2,3,0,2,3,1,1,-46.71577436203546,22890
1,2,1,2,3,2,1,3,0,1,3,0,0,1,3,3,2,1,1,3,0,3,0,1,3,0,1,2,0,2,0,2,1,2,0,2,1,1,0,2,3,3,0,0,0,1,3,3,3,2,0,2,3,1,0,2,2,2,3,2,3,2,3,3,3,1,0,1,1,0,0,3,-46.53380800180598,22942
1,3,0,3,3,3,0,1,1,3,1,0,2,1,3,3,3,2,2,2,0,0,3,3,2,2,1,1,1,3,1,3,3,0,1,3,1,1,3,3,3,3,3,0,2,1,0,0,0,0,2,1,2,0,0,3,2,0,1,2,0,3,3,0,1,3,0,1,0,0,1,0,-60.28958810717551,23071
0,3,2,3,1,1,0,2,1,2,2,3,0,2,3,0,1,2,2,0,2,3,3,2,3,1,1,0,2,2,2,0,0,2,1,2,1,2,1,2,0,3,0,0,3,3,1,3,0,0,0,0,3,3,3,3,2,2,3,2,2,0,3,2,0,2,1,1,3,3,3,2,-47.03170325934294,23125
2,3,0,2,3,3,0,1,0,3,1,2,2,1,2,2,3,3,1,0,0,0,2,2,3,0,3,1,1,0,2,1,3,1,2,1,1,2,3,3,0,3,2,1,3,0,3,2,1,0,0,3,2,1,3,3,2,1,2,1,1,3,2,1,0,0,2,0,3,1,3,3,-47.84847439264237,23181
0,1,0,1,3,3,2,1,0,3,3,1,3,2,3,1,1,2,0,3,1,0,3,3,0,3,3,1,1,1,0,1,0,0,3,3,3,0,2,1,1,1,2,1,3,1,3,2,0,3,2,1,3,0,3,0,2,3,2,2,0,3,2,3,2,1,2,3,3,0,2,3,-60.08970979022453,23234
1,3,0,3,3,1,1,0,3,1,1,3,0,1,1,0,3,1,0,3,3,1,0,0,1,0,0,2,3,2,2,0,2,2,2,3,1,3,3,3,1,1,3,1,3,2,2,3,2,0,1,3,3,0,0,2,0,2,1,1,1,3,3,1,3,3,0,1,0,3,3,1,-46.88340662510513,23288
3,3,3,1,3,1,0,0,1,1,3,2,0,2,2,2,1,3,2,1,1,1,1,3,1,0,2,2,3,1,2,0,2,2,2,0,3,0,0,1,3,2,1,1,3,1,2,2,1,0,0,2,3,3,2,3,2,1,3,3,3,2,3,2,0,1,0,1,1,2,3,1,-46.748532200834546,23343
3,0,1,3,1,1,1,1,1,0,2,1,1,1,0,1,1,3,3,3,2,3,3,0,1,0,3,2,3,2,2,0,0,2,1,3,2,0,0,2,2,3,2,0,3,1,2,2,1,1,2,2,3,0,0,0,3,2,0,3,3,2,1,1,1,1,3,3,0,1,2,0,-46.83196799073642,23397
0,3,0,1,2,0,1,1,0,1,3,3,0,1,3,3,1,0,0,1,3,1,3,1,1,2,0,0,2,3,3,2,2,2,3,2,1,2,3,2,0,1,3,3,2,3,3,0,1,2,1,0,0,0,1,1,2,0,2,3,0,3,0,0,2,0,0,0,1,1,0,1,-48.27237224189338,23451
0,1,2,0,3,1,0,1,1,0,1,1,3,1,1,0,0,2,2,0,0,3,3,1,2,0,3,2,1,3,2,2,1,0,0,3,0,0,3,3,3,1,2,0,2,0,3,0,2,2,2,2,2,3,0,2,3,2,1,1,2,2,0,3,3,0,2,2,0,2,2,1,-59.17560305517753,23577
2,3,0,2,3,3,0,0,3,2,1,0,0,0,3,2,1,0,1,2,3,0,3,1,1,3,1,3,2,0,1,1,0,3,2,2,1,0,3,2,3,3,1,2,1,0,3,2,2,3,1,1,1,3,0,0,0,1,0,2,2,0,3,2,0,2,0,1,0,2,2,3,-47.65993505315452,23629
1,1,3,1,2,2,3,0,0,0,3,0,1,3,3,3,2,1,1,2,2,3,3,3,1,3,0,1,0,0,2,0,0,0,0,0,3,0,3,1,3,0,1,3,3,1,1,3,3,2,1,0,1,2,1,3,3,3,3,3,0,0,1,1,0,1,1,3,0,3,2,3,-46.5784191313519,23684
3,1,3,3,3,2,2,1,2,2,1,1,2,1,1,3,3,1,0,1,0,3,3,0,1,3,1,1,3,2,1,3,2,0,3,0,2,3,2,2,0,3,3,2,3,0,1,0,3,2,0,3,2,3,1,0,0,2,2,1,0,3,0,2,0,2,3,1,1,2,2,2,-48.985665950193486,23739
3,0,0,1,2,1,3,3,3,3,3,0,2,2,0,3,1,3,0,1,2,0,3,0,0,1,2,1,3,0,0,0,3,1,2,3,1,1,1,1,1,0,0,0,3,0,0,0,3,2,0,1,3,2,2,1,2,2,3,0,0,2,1,1,0,0,2,3,2,0,1,0,-48.168242503257,23791
2,2,2,3,1,1,0,0,2,3,2,2,0,2,1,3,1,3,0,0,3,2,1,0,0,2,3,0,1,2,0,2,0,2,2,3,0,2,1,0,2,3,3,0,2,1,0,0,1,3,0,2,3,1,0,1,3,3,3,0,3,1,3,3,1,1,3,1,0,0,2,1,-46.86911168925991,23844
3,2,0,1,0,3,3,2,0,2,0,2,1,0,2,1,0,1,2,3,2,3,2,3,2,2,1,0,0,0,1,2,2,3,1,0,0,2,2,1,3,3,1,3,1,0,2,0,3,1,3,1,2,1,3,2,0,3,1,2,1,0,2,2,3,2,1,3,1,3,2,2,-45.78103861037468,23898
1,3,2,2,2,0,0,2,3,3,2,2,0,0,2,2,0,1,2,3,0,1,0,0,2,3,2,0,2,1,1,0,0,3,1,2,3,2,1,3,1,1,0,2,1,0,0,3,1,0,3,3,1,1,1,2,3,1,3,3,1,3,3,3,1,1,3,0,1,0,3,3,-46.15890336820247,23956
3,3,1,0,3,3,0,1,3,0,1,0,2,2,0,1,1,1,2,0,0,1,2,2,2,3,3,0,1,1,1,2,0,1,1,3,1,3,0,3,0,1,2,2,2,3,1,3,2,3,0,3,3,0,1,0,3,2,3,3,2,2,1,0,0,2,3,0,0,0,2,1,-46.80361678024668,24008
2,0,1,0,2,1,3,3,2,2,0,0,3,3,3,0,0,1,1,1,3,1,0,0,0,0,0,1,3,0,0,0,2,2,0,1,3,2,1,0,0,2,0,0,3,3,2,2,1,3,1,1,0,2,1,2,2,2,0,0,0,0,3,2,3,3,2,2,3,0,0,1,-48.01274571511926,24136
0,0,2,3,0,3,3,2,2,0,2,0,2,1,0,0,2,1,3,1,2,3,3,0,3,0,3,0,2,1,3,1,2,0,1,0,3,0,2,2,0,3,0,0,3,3,2,0,2,3,0,1,0,3,3,0,0,3,2,3,2,3,1,2,2,3,1,2,0,0,3,3,-48.34820266908099,24185
2,0,2,3,3,3,3,2,0,3,1,2,2,2,0,2,2,2,1,3,2,1,1,1,0,1,3,1,1,0,0,3,1,1,1,1,0,1,1,3,2,0,1,0,1,0,0,3,0,2,3,0,3,3,2,3,1,0,2,0,1,3,0,3,0,2,0,0,3,0,2,2,-34.32362062898446,24240
1,3,1,0,1,0,1,1,2,1,0,3,1,2,0,2,2,3,2,3,0,3,2,1,2,2,0,3,2,1,1,1,3,1,0,3,3,3,0,3,3,3,0,2,1,2,1,3,2,3,2,0,0,0,1,2,2,1,0,3,3,2,1,2,1,0,3,0,0,1,2,2,-48.79303448505281,24291
3,2,3,3,0,0,2,1,2,2,3,0,2,3,0,3,1,1,0,2,2,3,1,2,3,0,1,2,2,1,3,1,3,2,1,3,0,2,2,0,1,3,0,3,0,1,1,0,3,2,1,2,0,2,2,0,0,1,0,3,3,1,3,2,0,3,1,0,2,3,0,2,-48.17889614299246,24342
2,0,0,0,1,2,0,1,1,3,1,0,1,0,3,2,1,0,0,3,2,0,2,1,3,2,3,3,3,3,3,1,3,1,3,0,3,3,1,2,0,0,0,2,3,0,3,1,1,1,1,2,2,0,2,1,1,2,2,1,0,1,3,1,1,3,0,2,3,1,3,2,-43.85910454486927,24397
0,1,1,1,2,0,1,1,2,1,3,0,3,1,3,0,0,1,2,2,3,3,1,3,3,3,2,2,0,0,1,2,0,3,1,2,1,1,3,1,0,3,0,2,2,2,3,1,3,1,3,1,0,1,1,0,1,3,3,0,3,3,0,2,2,0,1,3,1,1,2,0,-46.72444861623407,24457
3,0,1,2,3,1,3,3,3,1,0,1,0,3,1,1,3,1,2,3,3,0,0,1,1,1,3,1,0,3,0,1,2,2,3,3,2,3,0,3,1,1,3,1,1,1,2,1,2,2,2,3,0,0,0,0,1,3,3,2,2,3,3,0,2,1,0,3,3,2,2,3,-48.551153696516195,24513
2,2,3,0,2,0,2,2,3,1,3,0,2,0,3,0,3,3,0,1,2,3,0,3,3,2,1,2,3,2,1,0,0,3,3,0,2,2,1,0,3,0,0,0,1,1,3,0,3,0,0,0,0,2,2,1,3,3,0,3,3,1,0,0,1,3,0,0,1,3,3,0,-47.19780393788185,24637
3,3,2,2,2,1,0,0,0,0,2,1,1,3,2,0,2,3,0,2,0,0,2,0,3,2,0,0,3,1,1,1,1,2,3,1,1,1,1,0,3,0,1,0,1,1,2,3,3,2,3,3,1,0,1,1,3,2,2,1,0,1,1,0,1,2,3,3,3,2,0,2,-46.990650536276426,24691
0,2,2,3,2,2,1,0,2,1,3,1,0,2,3,2,1,3,1,3,3,1,3,3,0,2,1,0,3,0,0,1,0,3,1,1,2,0,1,0,2,1,0,2,0,3,0,2,2,3,2,0,3,3,2,2,1,0,0,1,0,2,2,2,0,0,0,0,0,2,2,2,-34.21616273505073,24743
1,1,2,1,1,1,0,2,1,2,3,1,1,0,2,2,3,1,2,1,1,0,1,0,3,3,2,3,2,3,2,3,2,1,2,2,1,1,0,3,3,1,2,2,2,1,3,2,3,1,0,3,3,3,0,0,2,0,0,0,0,2,1,1,1,2,1,3,0,3,2,3,-45.262754049369136,24797
3,2,0,1,1,0,3,3,0,0,2,1,3,2,0,2,3,3,3,2,1,1,1,2,0,3,2,2,3,1,2,2,3,0,2,2,3,0,3,2,1,0,2,3,1,3,1,1,3,3,3,2,1,0,0,3,2,0,1,1,3,2,3,1,1,2,1,2,1,1,3,2,-46.7552672850813,24850
3,3,1,1,0,1,2,2,2,3,2,0,1,3,2,3,2,1,3,1,3,2,3,1,3,3,2,1,0,2,3,2,1,1,1,0,2,0,2,3,3,2,0,0,3,1,1,3,0,3,2,2,0,3,1,3,0,3,3,0,3,1,1,3,0,3,2,1,2,2,3,3,-46.75041086494383,24908
0,1,3,3,0,2,0,1,1,0,1,3,0,3,0,3,2,2,0,1,0,2,1,3,1,0,3,2,1,1,1,1,0,3,2,3,3,0,2,2,1,1,2,0,0,3,2,0,2,3,0,3,3,1,0,3,1,1,0,2,3,0,2,2,3,2,1,1,1,1,2,1,-46.87535538590214,24961
1,3,1,2,0,2,2,3,3,3,3,2,2,0,2,0,0,0,2,0,1,3,1,0,1,3,3,0,3,3,3,3,0,3,3,1,0,0,0,3,0,2,1,1,3,1,1,1,2,3,0,3,3,3,0,2,3,0,3,2,3,1,2,0,2,2,1,2,0,0,0,1,-45.56481904716505,25020
0,1,2,0,1,0,1,3,0,2,3,2,3,1,1,3,3,1,3,3,0,0,0,3,3,3,1,0,0,0,1,2,2,0,2,2,1,3,3,3,0,2,2,2,1,2,0,2,3,0,1,3,3,0,1,0,1,0,2,1,1,3,1,0,0,2,1,2,2,3,1,2,-47.431250924347665,25075
2,0,0,2,2,1,2,3,0,1,1,0,0,3,3,2,0,2,0,0,0,2,0,1,3,2,3,0,0,0,0,2,2,1,2,2,1,0,1,2,0,1,3,0,0,3,2,2,3,1,0,1,3,2,0,0,3,0,2,2,1,0,3,0,1,0,1,0,3,1,3,3,-59.16861344012429,25203
0,1,1,0,0,0,1,0,1,3,3,0,2,1,0,2,3,3,1,3,2,1,3,3,2,0,3,0,0,1,0,2,0,2,1,2,1,1,3,3,3,3,3,0,1,3,1,0,1,0,1,3,0,1,0,3,3,0,3,1,3,1,2,2,1,0,0,2,1,3,0,3,-47.64514062402319,25255
1,1,3,3,1,0,2,2,3,1,0,3,1,3,2,2,3,1,2,1,0,0,1,0,1,1,2,0,0,1,1,0,2,1,0,3,1,2,1,0,3,2,3,3,1,2,2,1,2,2,0,0,2,0,2,3,3,0,1,2,0,2,2,2,1,0,3,0,1,3,3,3,-46.75901191276641,25311
1,1,3,1,1,3,2,0,1,2,0,1,0,1,2,3,0,2,0,2,2,2,2,2,1,0,3,1,2,1,0,0,1,0,2,1,2,2,3,0,2,3,3,3,1,1,1,1,3,0,1,3,2,1,0,2,3,3,0,0,2,2,1,3,0,1,0,0,0,0,0,1,-47.455424058533254,25363
2,3,2,0,0,0,1,0,2,3,1,1,3,3,1,3,1,3,3,1,1,1,2,3,2,2,1,1,1,2,3,2,2,1,1,3,3,2,3,3,1,2,1,1,0,2,1,0,3,3,3,3,1,1,0,2,0,0,3,0,3,2,1,3,1,0,1,0,3,2,2,1,-46.3179078330217,25422
0,3,1,2,0,0,1,1,0,1,3,0,2,3,3,1,3,1,0,1,0,2,1,3,2,0,3,2,0,3,1,0,2,1,3,0,0,2,1,0,1,0,0,3,0,1,2,3,2,1,3,3,3,3,2,0,1,2,3,0,2,3,1,0,2,2,0,1,1,1,2,0,-59.19461588236232,25472
3,1,3,3,0,1,1,0,0,3,1,3,0,0,3,2,0,0,3,2,0,0,3,3,2,2,3,2,0,1,2,2,3,1,0,0,1,1,0,1,2,1,0,2,2,0,2,0,2,2,0,1,3,1,3,0,1,2,0,1,2,3,3,1,3,1,3,1,3,3,1,0,-46.739828902893386,25532
0,2,1,0,2,1,1,0,2,0,2,3,2,2,1,2,1,3,3,0,0,2,1,1,0,0,2,1,1,0,2,0,1,3,0,3,2,3,2,1,1,3,1,3,0,3,1,1,2,1,3,1,2,2,3,2,2,2,0,1,3,0,3,1,2,0,2,1,3,3,0,2,-33.52454944829081,25586
0,1,2,1,1,2,1,3,3,1,2,3,2,0,0,0,3,0,1,0,3,0,0,0,2,0,2,2,1,2,3,1,2,2,2,2,0,0,1,0,1,1,0,0,0,3,2,2,2,1,3,1,2,3,1,2,3,2,0,3,0,0,3,0,3,2,1,1,3,3,3,2,-59.84300401344364,25638
1,1,1,3,1,0,3,1,0,3,0,0,1,2,1,1,3,3,2,2,2,3,3,3,2,0,0,1,2,3,0,0,1,3,1,3,0,2,3,0,2,0,1,2,3,2,2,3,3,1,2,3,3,3,1,2,1,2,1,0,3,1,2,0,0,3,3,3,2,3,2,2,-46.76391248749386,25768
1,2,3,1,2,1,3,2,1,0,3,2,2,0,0,1,3,2,1,3,1,3,3,2,3,1,3,3,2,0,1,1,1,3,0,0,2,0,2,0,0,1,2,1,1,3,2,0,3,0,1,3,2,2,2,1,1,1,0,3,2,1,2,0,0,0,1,1,0,3,2,0,-48.65174018130302,25826
3,1,3,3,0,1,2,3,2,2,3,3,3,2,0,1,2,1,0,0,2,2,3,2,3,3,3,1,3,3,1,0,0,0,0,3,2,3,2,2,1,1,1,2,0,3,2,3,1,2,3,0,2,0,0,2,0,0,2,2,1,0,0,0,0,0,2,1,0,0,2,0,-46.891956271422714,25876
0,2,0,1,2,0,2,3,2,0,3,0,0,0,3,0,1,2,0,0,3,3,2,2,3,3,3,1,3,2,0,1,1,2,0,0,0,3,2,0,0,3,0,1,3,2,1,3,1,0,1,3,2,2,2,1,1,2,0,0,3,0,3,3,2,0,0,1,2,0,1,0,-60.46570540297623,25929
2,3,0,2,0,3,2,0,1,3,1,0,1,0,2,0,2,0,1,3,0,0,2,0,3,0,0,0,0,3,0,3,0,2,1,2,0,0,2,0,2,1,0,0,3,0,0,2,0,2,2,2,1,0,0,3,1,1,2,1,1,0,2,0,0,1,3,3,1,3,2,3,-45.574651307287716,25982
0,3,2,0,0,1,0,1,2,1,2,0,1,3,1,0,2,3,3,2,2,0,1,2,1,1,0,3,2,2,0,3,1,2,0,0,1,1,1,0,0,3,0,0,3,1,3,0,3,3,0,3,0,3,3,0,3,3,2,2,2,3,1,0,0,2,3,0,1,3,0,2,-48.09806548852309,26035
2,0,2,0,2,2,1,1,3,3,1,0,3,1,0,3,0,3,2,0,0,1,3,0,3,3,2,3,1,0,1,1,0,1,3,2,3,0,2,0,0,1,2,0,3,3,2,1,0,0,2,1,0,3,1,2,0,3,1,3,0,1,1,0,0,2,0,1,3,0,0,3,-48.34676393571678,26084
3,3,2,0,2,1,0,0,3,3,3,2,3,3,2,3,2,1,1,3,2,2,0,1,2,0,2,3,3,2,3,0,3,3,3,1,2,0,1,2,0,0,2,3,2,3,0,0,1,1,3,2,1,2,1,3,1,1,0,0,0,1,0,2,0,0,2,1,0,2,1,1,-47.68775465054566,26138
1,3,2,1,1,0,2,0,1,2,0,2,3,1,0,3,2,0,2,1,3,1,0,3,3,0,3,1,0,1,3,3,2,2,2,3,2,1,0,3,3,3,3,3,1,0,2,1,2,1,0,0,2,1,2,0,0,3,1,2,2,0,2,0,1,3,0,1,1,1,3,2,-46.5391284688644,26195
0,1,2,0,2,3,3,3,1,3,3,1,0,2,0,2,2,0,3,1,3,3,0,0,1,1,0,0,0,0,2,3,3,2,1,3,0,3,1,2,0,1,0,1,0,1,3,3,1,0,0,0,3,2,2,2,1,0,3,2,0,0,2,2,0,0,1,1,0,0,3,1,-46.22978011407099,26323
0,2,1,1,1,2,2,2,2,1,0,0,1,3,3,0,2,0,1,1,3,2,0,0,3,0,3,2,3,0,1,0,0,1,3,1,0,0,0,3,2,0,2,1,3,3,2,3,1,0,1,3,0,2,2,1,0,0,3,0,3,1,3,2,2,3,0,2,0,2,0,0,-45.550623937586195,26376
2,2,3,2,2,3,3,3,1,1,3,2,2,2,3,0,2,3,3,3,1,1,2,1,0,2,0,2,2,2,0,0,2,0,0,1,1,1,3,0,0,3,3,0,1,1,0,3,3,0,1,2,1,0,2,3,1,1,3,0,1,3,2,3,3,1,2,2,0,2,1,1,-47.047204022442365,26431
1,2,2,0,2,0,1,0,3,3,1,0,1,1,3,0,2,0,1,3,2,1,2,2,1,2,3,3,0,3,1,3,2,3,1,0,2,2,2,2,0,0,1,3,1,2,1,3,1,1,0,2,3,0,1,3,2,3,3,0,1,3,0,3,2,0,0,0,2,2,1,3,-46.57491294450641,26490
1,3,1,2,3,1,1,3,1,2,3,1,2,1,3,1,1,0,3,2,0,0,1,1,1,2,1,3,1,3,1,0,1,1,1,2,0,3,2,1,3,3,1,0,1,0,2,2,3,2,0,0,3,1,0,3,0,1,2,1,3,0,1,3,0,2,2,1,2,1,2,2,-59.11837280414584,26547
0,0,0,0,3,1,3,2,3,0,0,0,3,3,1,1,3,2,2,2,1,1,3,3,2,1,2,0,2,0,3,3,3,0,2,3,0,3,3,3,2,2,0,0,3,2,0,3,3,2,3,3,1,1,3,3,1,1,0,2,0,1,3,0,1,1,3,1,2,1,0,0,-46.75723549877571,26603
3,1,0,1,2,1,2,0,0,3,1,0,0,2,0,3,2,3,1,0,1,0,2,3,2,0,1,2,0,1,3,1,0,1,3,3,0,1,1,2,3,1,2,3,2,1,3,0,0,3,0,1,3,2,0,0,3,1,0,2,2,3,3,3,1,0,1,1,1,3,3,0,-48.83497281492322,26655
