x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,value,Timestamp
0,3,2,1,1,0,0,3,0,0,3,3,0,1,0,3,0,0,0,1,3,3,3,1,-0.7505635303968236,526942
0,2,2,2,0,0,1,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-1.0661086493179361,528549
0,2,2,2,2,0,0,1,0,2,3,3,1,2,0,2,0,0,3,1,0,2,3,3,-1.0661086493179361,529975
0,2,2,2,1,1,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,3,0,3,-1.0661086493179361,531404
0,2,2,2,2,0,0,2,0,2,3,3,0,3,0,2,0,0,3,0,0,2,3,3,-0.8373576797939999,532981
0,2,2,2,1,0,1,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,3,-1.0661086493179361,534475
0,0,1,0,1,3,0,0,0,3,3,3,3,0,0,2,0,0,0,2,0,2,0,3,-0.7505635303968236,535889
1,2,3,2,0,2,2,0,3,1,3,0,2,1,3,0,2,1,3,2,0,3,3,0,-0.3276081896748093,536090
0,2,2,2,0,0,0,1,0,3,3,3,0,2,0,2,0,1,3,1,3,3,3,3,-1.0661086493179361,537511
2,1,3,1,1,0,0,2,3,2,3,0,3,1,1,2,1,0,0,0,0,2,0,2,-0.3276081896748093,537685
0,2,2,2,1,1,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,0,3,-1.0661086493179361,539160
0,0,0,1,3,2,3,2,1,0,0,3,2,1,2,2,3,2,1,3,0,1,1,0,-0.3276081896748093,539352
0,2,2,2,0,0,1,0,0,2,3,3,2,2,0,2,0,0,3,1,1,3,0,3,-1.0661086493179361,540697
0,2,2,2,1,1,1,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,3,-1.0661086493179361,542153
0,2,2,2,1,1,1,1,0,3,3,3,3,2,0,2,0,1,3,1,2,0,0,3,-1.0661086493179361,543599
0,2,2,2,1,1,1,2,0,3,3,3,3,2,0,2,0,1,3,1,2,0,3,3,-1.0661086493179361,545156
0,1,2,2,0,0,0,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,0,-0.9059902211767518,546635
0,2,2,2,0,0,1,2,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,548192
0,0,2,2,0,2,3,1,0,2,3,3,3,3,0,2,0,0,3,1,0,2,3,0,-0.7458717930355673,549635
0,2,2,2,0,1,1,1,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,3,-1.0661086493179361,551107
0,2,2,2,1,1,2,2,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,3,-1.0661086493179361,552618
1,1,1,0,2,2,0,1,0,2,3,3,2,2,0,2,0,0,3,2,0,3,3,3,-0.302544419465972,554124
0,2,2,2,2,0,0,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,555638
0,2,2,2,1,1,0,2,0,2,3,3,1,2,0,2,0,0,3,1,2,3,3,3,-1.0661086493179361,557249
0,1,1,2,0,0,1,2,2,2,3,3,3,1,0,3,0,0,0,1,0,1,3,0,-0.1904424603038143,558693
0,1,0,2,2,2,3,3,0,1,3,3,2,0,0,3,0,0,3,2,0,2,2,3,-0.46477391904580434,560148
0,2,2,2,0,1,0,2,0,2,3,3,0,2,0,2,0,0,3,1,0,1,0,3,-1.0661086493179361,561642
2,3,0,2,3,1,1,2,3,0,3,1,1,0,2,0,3,2,1,2,0,1,3,0,-0.3276081896748093,561883
0,2,2,3,0,2,1,1,0,2,3,3,1,3,0,2,0,0,3,1,0,2,3,0,-0.8075949294340168,563284
0,2,2,2,0,0,1,1,0,3,3,3,1,2,0,2,0,0,3,1,0,2,0,3,-0.8373576797939999,564622
0,2,2,2,1,1,0,3,0,3,3,3,1,2,0,2,0,1,3,1,2,2,3,3,-1.0661086493179361,565916
0,2,2,2,0,2,0,1,0,2,3,3,3,2,0,2,0,0,3,1,0,2,0,2,-1.0661086493179361,567263
0,2,2,2,1,1,0,0,0,2,3,3,0,2,0,2,0,0,3,1,2,0,3,3,-1.0661086493179361,568636
0,2,2,2,1,1,1,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,1,3,-1.0661086493179361,569959
0,2,2,2,0,2,0,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,0,0,-1.0661086493179361,571325
0,2,2,2,0,1,3,1,0,2,3,3,0,2,0,2,0,0,3,1,3,3,3,0,-1.0661086493179361,572642
0,1,3,1,1,0,0,1,0,2,3,3,1,0,0,3,0,2,3,0,0,1,0,3,-0.9059902211767518,574045
0,1,2,2,3,3,0,1,0,0,3,3,0,2,0,2,0,2,0,1,2,0,0,3,-0.7505635303968236,575414
0,2,2,2,3,2,0,1,0,2,3,3,1,3,0,2,0,0,3,1,3,2,3,0,-1.0661086493179361,576695
0,2,2,2,1,1,0,2,0,3,3,3,3,2,0,2,0,1,3,1,2,3,3,3,-1.0661086493179361,578146
0,1,2,2,0,0,0,1,0,0,0,3,0,2,0,2,0,3,2,1,0,3,3,3,-0.5816669689637272,579518
0,2,2,2,0,2,0,3,0,2,3,3,0,2,0,2,0,0,3,1,2,3,3,0,-1.0661086493179361,580855
0,2,2,2,3,3,2,3,2,2,3,3,3,2,0,2,0,0,3,0,0,2,3,1,-0.3046482481147304,582205
0,1,3,1,1,0,1,3,0,0,3,3,1,2,2,3,3,2,3,1,1,2,2,1,-0.172181498894881,583501
0,2,2,2,1,1,0,1,0,3,3,3,3,2,0,2,0,1,3,1,0,0,3,3,-1.0661086493179361,584921
0,1,2,0,0,0,0,1,0,3,3,0,1,2,3,3,0,0,1,3,1,1,0,1,-0.46477391904580434,586478
0,2,1,2,0,1,0,0,0,3,3,3,0,2,0,2,0,1,3,1,0,0,3,0,-0.8373576797939999,587951
0,2,2,2,0,0,1,0,0,2,3,3,0,2,0,2,0,0,3,1,2,1,3,0,-1.0661086493179361,589444
0,2,2,2,1,2,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-1.0661086493179361,590911
0,2,2,2,0,0,0,1,0,3,3,3,3,2,0,2,0,1,3,1,2,2,3,3,-1.0661086493179361,592383
0,2,2,2,1,0,2,2,0,2,3,3,3,2,0,2,0,0,3,1,3,0,3,3,-1.0661086493179361,593846
0,2,2,2,1,0,0,1,0,2,3,3,0,2,0,2,0,1,3,1,3,0,3,3,-0.8373576797939999,595344
0,2,2,2,0,0,0,1,0,2,3,3,3,2,0,2,0,0,3,1,3,2,3,3,-1.0661086493179361,596836
0,2,2,2,0,2,0,0,0,2,3,3,3,2,0,2,0,0,3,1,0,0,3,2,-1.0661086493179361,598274
0,2,2,2,0,0,1,1,0,3,3,3,1,2,0,2,0,1,3,1,0,0,3,3,-1.0661086493179361,599710
0,2,2,2,1,1,0,1,0,2,3,3,2,3,0,2,0,0,3,1,0,0,3,3,-1.0661086493179361,601231
0,2,2,2,2,1,2,1,0,2,3,3,0,2,0,2,0,0,3,1,3,0,3,3,-1.0661086493179361,602677
0,1,2,2,3,0,0,1,0,2,3,3,2,0,0,2,0,0,3,1,0,3,2,2,-0.9059902211767518,604166
0,2,2,2,0,1,0,2,0,3,3,3,0,2,0,2,0,1,3,1,0,3,0,3,-1.0661086493179361,605592
0,2,2,2,2,0,1,1,0,2,3,3,0,2,0,2,0,0,3,1,3,0,2,3,-1.0661086493179361,607118
0,2,2,2,3,2,0,1,0,2,3,3,0,3,0,2,0,0,3,1,0,0,0,3,-1.0661086493179361,608600
0,2,2,2,0,0,0,1,0,2,3,3,1,2,0,2,0,0,3,1,3,0,3,3,-1.0661086493179361,610029
0,2,1,1,3,2,1,2,0,0,1,1,1,3,3,1,2,3,0,0,2,0,3,0,-0.08421341539525362,610226
0,2,2,2,1,1,0,1,0,3,3,3,1,2,0,2,0,1,3,1,3,0,3,3,-1.0661086493179361,611609
0,2,2,2,1,0,0,0,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-1.0661086493179361,612958
0,2,3,2,0,1,0,1,0,2,3,3,0,2,0,2,0,0,3,1,2,3,3,0,-0.8373576797939999,614386
0,2,2,2,1,0,0,2,0,3,3,3,0,2,0,2,0,1,3,1,3,1,2,3,-1.0661086493179361,615801
0,2,2,2,0,2,0,0,0,2,3,3,1,2,0,2,0,0,3,1,2,0,0,0,-1.0661086493179361,617205
2,0,2,0,2,2,1,3,3,3,1,0,2,1,3,1,0,3,1,3,3,0,3,1,-0.3276081896748093,617400
0,1,2,1,1,0,0,0,0,2,0,2,2,0,0,2,0,0,0,3,0,3,3,3,-0.6637693809996471,618765
0,2,2,2,0,2,0,2,0,2,3,3,0,3,0,2,0,0,3,1,0,2,1,3,-1.0661086493179361,620166
0,2,2,2,0,0,3,3,0,2,3,3,3,2,0,2,0,0,3,0,0,0,3,0,-0.8373576797939999,621601
1,3,1,3,0,2,3,2,0,3,2,1,0,3,0,1,0,3,0,2,2,2,2,0,-0.27841054380344177,621787
0,2,2,2,1,0,0,1,0,3,3,3,2,2,0,2,0,1,3,1,2,2,0,3,-1.0661086493179361,623156
0,2,2,2,1,0,1,1,0,2,3,3,3,2,0,2,0,0,3,1,2,3,0,3,-1.0661086493179361,624556
0,2,2,2,0,0,3,1,0,3,3,3,0,2,0,2,0,0,3,1,2,0,3,0,-0.8373576797939999,625929
0,1,2,2,2,0,0,2,0,3,3,3,2,2,0,2,0,0,3,1,1,0,3,2,-0.7505635303968236,627384
0,2,2,2,0,2,0,3,0,2,3,3,0,3,0,2,0,0,3,1,0,3,3,0,-1.0661086493179361,628861
0,2,2,2,1,0,3,1,0,3,3,3,0,2,0,2,0,1,3,1,3,0,3,0,-1.0661086493179361,630314
0,2,2,2,1,0,2,0,0,3,3,3,0,2,0,2,0,1,3,1,2,2,0,3,-1.0661086493179361,631761
0,2,2,2,0,2,0,2,0,2,3,3,1,2,0,2,0,0,3,1,0,3,2,0,-1.0661086493179361,633219
0,2,2,2,0,2,0,1,0,2,3,3,3,2,0,2,0,0,3,1,3,2,3,2,-1.0661086493179361,634608
0,2,2,2,0,3,0,1,0,2,3,3,2,2,0,2,0,0,3,1,0,0,3,0,-1.0661086493179361,636008
0,2,2,2,0,2,0,2,0,3,3,3,0,2,0,2,0,1,3,1,3,3,0,2,-1.0661086493179361,637451
0,2,2,2,0,0,3,1,0,2,3,3,1,2,0,2,0,0,3,1,0,2,3,0,-1.0661086493179361,638891
0,2,2,2,3,1,3,0,0,3,3,3,0,2,0,2,0,1,3,1,2,3,3,0,-1.0661086493179361,640366
0,2,2,2,1,0,0,1,0,3,3,3,1,2,0,2,0,1,3,1,3,0,3,3,-1.0661086493179361,641805
0,2,2,2,2,2,0,1,0,2,3,3,1,2,0,2,0,0,3,1,3,3,0,2,-1.0661086493179361,643351
0,2,2,2,0,0,0,1,0,3,3,3,0,2,0,2,0,1,3,1,2,0,3,0,-1.0661086493179361,644781
0,2,2,2,1,2,0,1,0,2,3,3,3,2,0,2,0,0,3,1,2,2,0,2,-1.0661086493179361,646176
0,2,2,2,1,0,2,2,3,2,3,3,1,2,0,2,0,0,3,1,3,3,1,0,-0.8075949294340168,647648
